City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
457,Stornoway,GB,58.2093,-6.3865,58.96,82,20,14.97,few clouds
458,Kailua,US,21.4022,-157.7394,78.78,77,75,5.75,light rain
459,Timra,SE,62.487,17.3257,52.68,58,90,9.22,overcast clouds
460,Port Blair,IN,11.6667,92.75,77.74,85,100,7.43,overcast clouds
461,Chuy,UY,-33.6971,-53.4616,64.11,56,0,1.21,clear sky
462,Paamiut,GL,61.994,-49.6678,36.95,76,100,11.45,overcast clouds
463,Saint Anthony,US,45.0205,-93.218,72.93,64,20,5.99,light rain
464,Dwarka,IN,22.2394,68.9678,82.45,88,100,11.16,overcast clouds
465,Bajil,YE,15.0584,43.2851,93.22,53,100,12.46,overcast clouds
466,Channel-Port Aux Basques,CA,47.5702,-59.1367,59.77,85,100,17.4,overcast clouds
467,Manavgat,TR,36.7867,31.4431,86.41,44,76,6.38,broken clouds
468,Magan,ES,39.9683,-3.931,78.75,45,54,3.36,broken clouds
469,San Luis,AR,-33.295,-66.3356,68.63,16,0,14.03,clear sky
470,Praia Da Vitoria,PT,38.7333,-27.0667,77.76,73,40,8.19,scattered clouds
471,Rawson,AR,-43.3002,-65.1023,64.53,30,22,13.87,few clouds
472,Hennef,DE,50.7756,7.2831,70.18,63,40,10.36,scattered clouds
473,Eenhana,NA,-17.4667,16.3333,94.75,9,91,7.9,overcast clouds
474,Asuncion Nochixtlan,MX,17.4667,-97.2333,64.65,78,90,3.18,overcast clouds
475,Yar-Sale,RU,66.8333,70.8333,38.34,90,98,10.69,overcast clouds
476,Aswan,EG,24.0934,32.907,94.8,16,14,18.3,few clouds
477,Fukue,JP,32.6881,128.8419,78.78,88,90,27.18,moderate rain
478,Kamenka,RU,51.3223,42.7678,52.97,49,3,8.43,clear sky
479,Kinshasa,CD,-4.3246,15.3215,86.83,52,98,5.23,light rain
480,Santa Rosa,PH,14.3122,121.1114,80.58,92,100,6.42,light rain
481,Vestmanna,FO,62.1564,-7.1664,52.72,87,75,13.8,broken clouds
482,Ayan,RU,56.45,138.1667,55.54,92,100,12.62,overcast clouds
483,Mindif,CM,10.3976,14.4363,94.5,42,94,5.26,overcast clouds
484,Ilhabela,BR,-23.7781,-45.3581,69.58,90,100,7.02,overcast clouds
485,Buluang,PH,13.3068,123.3425,75.0,95,100,2.01,light rain
486,Saint-Jean-De-Maurienne,FR,45.1667,6.5833,53.24,94,100,5.46,light rain
487,Chapais,CA,49.7834,-74.8492,53.38,63,4,8.14,clear sky
488,Saint-Augustin,CA,51.226,-58.6502,61.32,53,100,15.79,overcast clouds
489,Mayskiy,RU,47.6931,40.1025,71.01,28,19,7.07,few clouds
490,Makakilo City,US,21.3469,-158.0858,77.32,82,1,4.61,clear sky
491,Husavik,IS,66.0449,-17.3389,58.91,60,100,19.66,overcast clouds
492,Perene,PE,-10.9492,-75.2261,84.34,52,12,4.07,few clouds
493,Ewa Beach,US,21.3156,-158.0072,78.75,82,1,4.61,clear sky
494,Sung Noen,TH,14.8992,101.8207,76.41,88,100,3.91,moderate rain
495,Luanda,AO,-8.8368,13.2343,78.8,69,75,12.66,broken clouds
496,Gazli,UZ,40.1333,63.45,86.25,14,0,10.13,clear sky
497,Vienna,AT,48.2085,16.3721,82.06,54,20,1.99,few clouds
498,Eirunepe,BR,-6.6603,-69.8736,92.97,43,37,2.17,scattered clouds
499,Prieska,ZA,-29.6641,22.7474,67.23,12,0,16.31,clear sky
500,Fatehabad,IN,29.5167,75.45,83.48,68,11,12.86,few clouds
501,Varena,LT,54.2167,24.5667,58.48,92,100,8.34,light rain
502,Raudeberg,NO,61.9875,5.1352,57.87,93,100,3.56,light rain
503,Boddam,GB,57.4667,-1.7833,61.18,80,100,6.53,overcast clouds
504,Aljezur,PT,37.3191,-8.8033,75.6,67,7,13.29,clear sky
505,Mastic Beach,US,40.7668,-72.8521,76.19,82,75,8.99,broken clouds
506,West Wendover,US,40.7391,-114.0733,54.61,33,1,0.0,clear sky
507,Hirara,JP,24.8,125.2833,83.39,75,92,9.48,overcast clouds
508,Carutapera,BR,-1.195,-46.02,88.36,57,15,10.42,few clouds
509,Puerto Escondido,MX,15.85,-97.0667,77.83,73,75,0.0,broken clouds
510,Margate,GB,51.3813,1.3862,73.85,77,44,10.27,scattered clouds
511,Olinda,BR,-8.0089,-34.8553,80.33,69,40,14.97,scattered clouds
512,San Pedro,PH,14.35,121.0167,79.83,92,90,1.14,moderate rain
513,Christchurch,NZ,-43.5333,172.6333,40.48,85,20,4.61,few clouds
514,Shushenskoye,RU,53.325,91.9356,62.28,76,100,3.71,overcast clouds
515,Sheregesh,RU,52.9209,87.9869,51.24,75,81,1.77,broken clouds
516,Taitung,TW,22.7583,121.1444,80.2,86,46,2.35,scattered clouds
517,Almenara,BR,-16.1836,-40.6944,87.8,35,5,8.9,clear sky
518,Saldanha,ZA,-33.0117,17.9442,64.45,67,0,26.02,clear sky
519,Vestmannaeyjar,IS,63.4427,-20.2734,52.79,93,90,17.27,light intensity drizzle
520,Garachine,PA,8.0647,-78.3628,80.64,79,96,2.46,overcast clouds
521,Ahipara,NZ,-35.1667,173.1667,57.2,95,72,12.84,broken clouds
522,Sibsagar,IN,26.9833,94.6333,84.22,87,100,1.45,overcast clouds
523,Puerto Rico,AR,-26.796,-55.024,63.46,89,100,1.79,light rain
524,Chaihe,CN,44.7667,129.7,53.67,96,100,4.0,overcast clouds
525,Qaqortoq,GL,60.7167,-46.0333,39.7,75,100,4.38,overcast clouds
526,Xuddur,SO,4.1213,43.8894,87.96,39,100,10.58,overcast clouds
527,Batman,TR,37.8874,41.1322,87.6,22,20,8.05,few clouds
528,Novosheshminsk,RU,55.0651,51.2338,45.82,70,100,11.81,overcast clouds
529,Chateau-Thierry,FR,49.05,3.4,69.37,51,78,4.41,broken clouds
530,Katangli,RU,51.7102,143.2326,54.3,77,100,7.23,overcast clouds
531,Verkhnevilyuysk,RU,63.4453,120.3167,39.36,75,100,4.88,overcast clouds
532,Marathon,US,44.9,-89.7668,65.14,69,20,1.01,few clouds
533,Lakes Entrance,AU,-37.8811,147.981,43.16,88,35,4.34,scattered clouds
534,Chicama,PE,-7.8447,-79.1469,57.74,69,98,6.91,overcast clouds
535,Aykhal,RU,66.0,111.5,35.64,68,69,9.48,broken clouds
536,North Bend,US,43.4065,-124.2243,49.95,93,1,6.91,clear sky
537,Gombong,ID,-7.6072,109.5142,77.34,88,73,4.29,broken clouds
538,Havelock,US,34.8791,-76.9013,82.98,90,75,11.5,broken clouds
539,Qingyuan,CN,23.7,113.0333,78.78,88,99,3.29,light rain
540,Tilichiki,RU,60.4667,166.1,39.18,83,76,2.33,broken clouds
541,Malampaka,TZ,-3.1333,33.5333,83.64,35,94,3.85,overcast clouds
542,Huilong,CN,31.8111,121.655,74.98,85,83,13.69,light rain
543,Cherskiy,RU,68.75,161.3,26.73,85,39,8.93,scattered clouds
544,Moose Factory,CA,51.2585,-80.6094,59.0,67,1,11.5,clear sky
545,Tommot,RU,58.9564,126.2925,37.06,99,100,11.7,light rain
546,Mandalgovi,MN,45.7625,106.2708,59.02,28,0,4.32,clear sky
547,Rafraf,TN,37.1904,10.1837,100.71,71,61,11.54,broken clouds
548,Folkestone,GB,51.0833,1.1833,73.87,79,40,11.03,scattered clouds
549,Broome,US,42.2506,-75.833,66.02,73,90,1.99,overcast clouds
550,Belyy Yar,RU,53.6039,91.3903,62.49,51,0,0.0,clear sky
551,Zhanaozen,KZ,43.3,52.8,84.54,23,0,11.3,clear sky
552,Gueugnon,FR,46.6036,4.0629,76.08,88,57,4.27,broken clouds
553,Bowen,AU,-20.0167,148.2333,57.42,73,0,8.66,clear sky
554,Ust-Omchug,RU,61.15,149.6333,42.96,73,2,3.53,clear sky
555,Sosnovka,RU,56.255,51.2842,43.16,87,100,11.1,overcast clouds
556,Riwaka,NZ,-41.0833,173.0,41.09,74,100,4.34,overcast clouds
557,Amga,RU,60.8953,131.9608,51.76,86,100,5.97,overcast clouds
558,Ostrovnoy,RU,68.0531,39.5131,45.09,91,82,12.21,broken clouds
559,Vao,NC,-22.6667,167.4833,67.86,73,1,17.67,clear sky
560,Padang,ID,-0.9492,100.3543,80.65,88,83,3.94,broken clouds
561,Kerema,PG,-7.9631,145.7785,76.96,89,100,11.36,overcast clouds
562,Turayf,SA,31.6725,38.6637,89.85,29,0,0.0,clear sky
563,Poso,ID,-1.3959,120.7524,74.68,93,100,1.45,overcast clouds
564,Savinka,RU,50.0785,47.0994,55.42,44,36,16.73,scattered clouds
565,Prince Rupert,CA,54.3161,-130.3201,51.49,87,90,5.75,overcast clouds
566,Ambanja,MG,-13.6833,48.45,77.72,75,21,4.54,light rain
567,Fairbanks,US,64.8378,-147.7164,36.61,85,1,3.44,clear sky
568,Larap,PH,14.299,122.6504,77.5,89,100,2.21,moderate rain
569,Killybegs,IE,54.6333,-8.45,64.45,93,100,9.53,overcast clouds
570,Ternate,ID,0.8,127.4,80.1,79,100,3.13,overcast clouds
571,Longyearbyen,SJ,78.2186,15.6401,42.64,75,75,8.05,light rain
572,Suluq,LY,31.6682,20.2521,84.25,38,0,18.3,clear sky
573,Khangarh,PK,29.9173,71.1618,95.07,31,1,10.83,clear sky
574,Naryan-Mar,RU,67.6713,53.087,40.95,76,100,15.66,overcast clouds
575,Meadow Lake,US,34.8014,-106.5436,74.43,29,1,9.22,clear sky
576,Otradnoye,RU,59.7775,30.8181,48.18,61,94,5.1,overcast clouds
577,Mill Valley,US,37.906,-122.545,58.75,89,83,1.01,broken clouds
578,Korla,CN,41.7597,86.1469,77.0,26,95,5.79,overcast clouds
579,Kot Diji,PK,27.3427,68.7083,98.62,29,6,11.12,clear sky
580,Taltal,CL,-25.4,-70.4833,63.72,60,0,6.87,clear sky
581,Mahishadal,IN,22.1833,87.9833,80.56,87,58,5.79,broken clouds
582,Koslan,RU,63.4564,48.8989,41.09,94,100,7.05,overcast clouds
583,Fergus Falls,US,46.283,-96.0776,71.06,77,1,5.99,clear sky
584,Watsa,CD,3.0372,29.5355,71.8,90,90,2.75,light rain
585,Manaus,BR,-3.1019,-60.025,86.5,65,75,5.75,broken clouds
586,Dukat,RU,62.55,155.55,38.34,79,41,4.97,scattered clouds
587,Sabang,ID,5.8933,95.3214,82.47,69,100,1.28,light rain
588,Sorland,NO,67.667,12.6934,53.67,76,0,8.01,clear sky
589,Teresina,BR,-5.0892,-42.8019,91.11,52,75,6.91,broken clouds
590,El Reno,US,35.5323,-97.955,79.48,67,1,0.0,clear sky
591,Haines Junction,CA,60.7522,-137.5108,40.95,70,100,4.61,overcast clouds
592,Matara,LK,5.9485,80.5353,80.01,84,98,8.55,overcast clouds
593,Bonthe,SL,7.5264,-12.505,81.41,73,100,9.51,light rain
594,Dunedin,NZ,-45.8742,170.5036,42.8,75,98,4.32,overcast clouds
595,Kaduna,NG,10.5222,7.4383,86.47,57,36,2.77,light rain
596,Cururupu,BR,-1.8283,-44.8683,84.11,75,46,7.81,scattered clouds
597,Pirovskoye,RU,57.6267,92.2658,45.61,88,100,7.0,overcast clouds
598,Kloulklubed,PW,7.0419,134.2556,79.3,79,100,10.25,moderate rain
599,Zemio,CF,5.0314,25.1361,84.33,66,97,3.62,overcast clouds
600,Eydhafushi,MV,5.1033,73.0708,83.26,72,13,12.75,few clouds
601,Meulaboh,ID,4.1363,96.1285,78.69,79,88,4.36,overcast clouds
602,Verkhoyansk,RU,67.5447,133.385,52.12,63,100,2.51,overcast clouds
603,Mount Isa,AU,-20.7333,139.5,62.37,39,5,0.0,clear sky
604,Milkovo,RU,54.7167,158.6167,40.93,77,1,4.63,clear sky
605,Kavaratti,IN,10.5669,72.642,81.79,79,79,13.49,broken clouds
606,Guanica,PR,17.9716,-66.908,91.26,66,63,7.0,broken clouds
607,Heilbron,ZA,-27.2812,27.9709,72.21,11,51,23.8,broken clouds
608,Nome,US,64.5011,-165.4064,42.87,76,90,6.91,light rain
609,Flinders,AU,-34.5833,150.8552,51.21,82,82,1.99,broken clouds
610,Sinazongwe,ZM,-17.2614,27.4618,88.77,31,56,8.3,broken clouds
611,Laurel,US,39.0993,-76.8483,79.09,81,90,1.99,overcast clouds
612,Narasannapeta,IN,18.4167,84.05,81.68,83,83,5.57,broken clouds
613,Yamandu,SL,7.9362,-11.4928,79.65,85,100,5.48,light rain
614,Iglino,RU,54.8324,56.4126,46.49,63,82,13.33,broken clouds
615,Bunawan,PH,8.1667,126.0833,72.25,98,100,1.3,overcast clouds
616,Victor Harbor,AU,-35.5667,138.6167,72.72,51,52,17.63,broken clouds
617,Ketchikan,US,55.3422,-131.6461,50.47,87,90,3.44,light rain
618,Kawardha,IN,22.0167,81.25,73.45,95,100,5.17,overcast clouds
619,Salalah,OM,17.0151,54.0924,82.49,89,90,12.66,overcast clouds
620,Sopelana,ES,43.3789,-2.9831,71.49,68,75,5.01,broken clouds
621,Walvis Bay,NA,-22.9575,14.5053,67.15,39,0,10.36,clear sky
622,Dali,CN,25.7,100.1833,63.48,93,100,5.79,overcast clouds
623,Kawalu,ID,-7.3817,108.2082,73.13,97,89,1.97,overcast clouds
624,Bandrele,YT,-12.9067,45.1914,76.75,83,90,6.91,overcast clouds
625,Sikonge,TZ,-5.6333,32.7667,91.29,21,67,1.72,broken clouds
626,Doka,SD,13.5167,35.7667,83.28,74,14,3.85,few clouds
627,La Ronge,CA,55.1001,-105.2842,44.85,81,90,8.05,overcast clouds
628,Mbaiki,CF,3.8678,17.9892,82.63,52,100,3.4,overcast clouds
629,Thaba-Tseka,LS,-29.522,28.6084,55.06,16,38,26.15,scattered clouds
630,Auchel,FR,50.5034,2.4735,73.62,59,100,3.04,overcast clouds
631,Chernyshevskiy,RU,63.0128,112.4714,36.91,87,59,2.48,broken clouds
632,Salinopolis,BR,-0.6136,-47.3561,85.53,66,7,10.25,clear sky
633,Ciudad Bolivar,VE,8.1222,-63.5497,89.78,51,2,9.44,clear sky
634,Owings Mills,US,39.4196,-76.7803,78.15,80,98,7.7,overcast clouds
635,Bubaque,GW,11.2833,-15.8333,81.48,69,87,1.59,overcast clouds
636,Ginda,IN,30.6945,78.4932,64.18,92,46,1.92,scattered clouds
637,Gushikawa,JP,26.3544,127.8686,81.63,90,1,8.05,clear sky
638,Gilgit,PK,35.9221,74.3087,83.64,31,1,2.37,clear sky
639,Kadirli,TR,37.3739,36.0961,77.02,54,47,10.69,scattered clouds
640,Hay River,CA,60.8156,-115.7999,44.58,81,75,8.05,broken clouds
641,Lincoln,US,40.8,-96.667,76.12,70,1,5.01,clear sky
642,Mayo,US,38.8876,-76.5119,80.28,89,90,4.0,overcast clouds
643,Shenzhen,CN,22.5455,114.0683,85.21,85,100,0.85,light rain
644,Erzin,TR,36.9559,36.2,81.32,67,0,8.14,clear sky
645,Jingdezhen,CN,29.2947,117.2079,70.9,82,5,4.03,light rain
646,Nador,MA,35.174,-2.9287,82.47,64,20,8.05,few clouds
647,Owando,CG,-0.4819,15.8999,79.2,74,96,2.68,moderate rain
648,Kasama,ZM,-10.2129,31.1808,89.92,16,22,5.39,few clouds
649,Sainte-Maxime,FR,43.3,6.6333,79.72,77,55,11.65,broken clouds
650,Katsuura,JP,35.1333,140.3,69.91,77,84,12.3,broken clouds
651,Zabol,AF,32.25,67.25,76.57,9,0,18.7,clear sky
652,Grand Gaube,MU,-20.0064,57.6608,73.8,82,4,5.01,clear sky
653,Hirado,JP,33.3597,129.5531,77.22,88,49,8.1,light rain
654,Cabedelo,BR,-6.9811,-34.8339,84.87,68,12,17.43,few clouds
655,Ayr,GB,55.4627,-4.6339,67.91,72,75,14.97,light intensity drizzle
656,Las Vigas,MX,19.6333,-97.0833,60.4,72,99,2.33,overcast clouds
657,Flin Flon,CA,54.7682,-101.865,49.84,53,20,16.11,few clouds
658,Orotukan,RU,62.2667,151.7,44.51,71,2,8.9,clear sky
659,Teeli,RU,51.0333,90.2333,53.28,44,95,2.84,overcast clouds
660,Agua Branca,BR,-5.8922,-42.6361,100.08,24,16,6.04,few clouds
661,Maneadero,MX,31.7167,-116.5667,64.09,86,11,1.99,few clouds
662,Scottsbluff,US,41.8666,-103.6672,64.83,47,1,0.0,clear sky
663,Peniche,PT,39.3558,-9.3811,82.35,77,2,16.67,clear sky
664,Erice,IT,38.037,12.5865,82.87,51,0,23.02,clear sky
665,Donaueschingen,DE,47.95,8.5,68.79,76,99,6.71,overcast clouds
666,Horodnytsya,UA,50.807,27.3168,69.53,52,100,7.34,overcast clouds
667,Yurty,RU,56.0498,97.6348,43.38,97,100,4.25,overcast clouds
668,Naze,JP,28.3667,129.4833,78.64,87,99,11.25,overcast clouds
669,Concepcion Del Oro,MX,24.6333,-101.4167,59.5,83,100,1.97,overcast clouds
670,Teloes,PT,41.3105,-8.111,78.57,40,1,6.89,clear sky
671,Cascais,PT,38.6979,-9.4215,82.26,63,20,7.0,few clouds
672,Luzhou,CN,28.8724,105.4405,69.71,92,100,4.03,light rain
673,Macae,BR,-22.3708,-41.7869,76.75,83,75,10.36,broken clouds
674,Jacareacanga,BR,-6.2222,-57.7528,84.51,65,0,4.61,clear sky
675,Muros,ES,42.7762,-9.0603,76.84,57,1,14.09,clear sky
676,Lethem,GY,3.3803,-59.7968,92.37,45,0,7.96,clear sky
677,Pemba,MZ,-12.974,40.5178,81.3,78,40,19.57,scattered clouds
678,Imbituba,BR,-28.24,-48.6703,64.29,72,100,1.79,overcast clouds
679,San Borja,BO,-14.8167,-66.85,88.12,43,98,5.32,overcast clouds
680,Kisangani,CD,0.5167,25.2,77.56,74,100,2.91,overcast clouds
681,Acarau,BR,-2.8856,-40.12,90.18,54,7,19.1,clear sky
682,Sheridan,US,44.8333,-106.9173,68.31,54,1,0.0,clear sky
683,Upata,VE,8.0086,-62.3989,84.2,53,0,6.96,clear sky
684,Chegdomyn,RU,51.1167,133.0167,50.16,97,100,6.98,overcast clouds
685,Lafiagi,NG,8.8667,5.4167,84.67,71,100,6.33,overcast clouds
686,Birao,CF,10.2849,22.7882,89.01,66,68,3.18,broken clouds
